,date,content,title,score
517,2021-05-21 19:32:55,O reconhecimento facial não funciona e agora não consigo entrar no aplicativo! Muito ruim!,Horrível,1
518,2021-05-21 16:29:45,Não consigo ter acesso ao meu contracheque...,Não consigo ter acesso aos documentos,1
519,2021-05-20 17:20:30,"O reconhecimento facial não funciona, não passa da etapa de virar o rosto e fecha abruptamente tendo que realizar todo o cadastro novamente.
Tem e-mail cadastrado que não reconheço e não tem outra alternativa para finalizar a troca da senha.",Péssimo,1
520,2021-05-20 16:53:56,Péssimo para tirar foto,Horrível tirar foto,1
521,2021-05-20 16:06:10,Foi com muitas tentativas que consegui fazer o reconhecimento facial. Muito muito irritante.,Difícil,1
522,2021-05-20 14:45:24,20 tentativas,Biometria falha,1
523,2021-05-20 12:27:41,O reconhecimento fácil é muito falho.,Precisa melhorar muito,1
524,2021-05-20 00:05:07,Fico imaginando como um idoso faz pra usar algo tão ruim. Dei 1 estrela pois era o mínimo. O correto é zero estrela.,Horrível,1
525,2021-05-19 21:43:30,"Depois que fiz a verificação em 2 etapas não consigo entrar por nada no mundo. O tal do código não chega, há dias que tento entrar e nada de chegar o código.",Código único,1
526,2021-05-19 19:51:37,"Não baixem, app não funciona",Biometria não funciona - não baixem,1
527,2021-05-19 17:33:23,O sistema é extremamente complexo. Dificulta sobremaneira o cadastro. Precisa ser simplificado para não servir apenas a poucos que têm paciência e tempo para perder.,Avaliação negativa,1
528,2021-05-19 16:54:53,"Cadastrei a senha pelo site e o app não aceita a senha e bloqueia o cadastro, vou no site altero a senha e de novo o app recusa a senha e boqueia o cadastro 🤬",Péssimo,1
529,2021-05-19 15:48:52,Péssimo,Péssimo,1
530,2021-05-18 21:52:05,"Estou a um tempão tentando recuperar minha conta por causa do Enem, era muito mais fácil antes quando só dependia do meu login no site do inep, agora com tudo integrado ficou uma porcaria… o governo em vez de solucionar problemas só sabe criar mais problemas",Impossível recuperar conta,1
531,2021-05-18 17:46:01,"Não consigo receber o código para validação em duas etapas. 

Mesmo tentando acessar por reconhecimento facial, porém o app não abre a opção de capturar a imagem do rosto e da erro.

Tentei realizar o envio do e-mail no site do gov.br para receber uma senha de acesso único e tentar desabilitar a função, mediante Envio de documentos e não obtive retorno.

Em resumo, não consigo acessar minha conta de forma alguma.",Código de acesso - validação em duas etapas,1
532,2021-05-18 17:07:02,Sistema para do idoso muito complicado. Muitas dificuldades para validar o reconhecimento facial.,Dificuldade,1
533,2021-05-18 15:41:27,"Chato para caramba
Irritante",Chato,1
534,2021-05-18 14:23:55,A dica é fixar o Celular em um apoio. Se segurar o celular na mão a validação é dificilima.,Biometria é dificílima,1
535,2021-05-18 10:10:21,Tenho paralisia facial e este app não carrega o reconhecimento do meu rosto. Absurdo!,Decepção,1
536,2021-05-18 07:01:07,O app não passa do reconhecimento facial! Trava direto mesmo com você seguindo TODAS as recomendações na hora de usar a câmera. Muito ruim. Se você precisa do app para resolver algum problema vai ficar na mão...,App não funciona,1
537,2021-05-17 20:36:13,O SIGEPE era melhor e mais fácil,Saudades do SIGEPE,1
538,2021-05-17 19:09:06,"Impossível , tentei durante 2horas",Não consigo fazer a validação facial,1
539,2021-05-17 18:59:38,"Não presta, só dá erro mesmo num iphone 8",Impossível validar facialmente,1
540,2021-05-17 17:45:21,Reconhecimento facial é terrível! Demora muito e não reconhece faces! Cômico.,Funciona muito mal,1
541,2021-05-17 15:33:08,Validacao facil horrivel. Muito dificil de fazer. Necessario inumeras tentativas,Validacao facial,1
542,2021-05-17 15:20:55,Como tudo do governo funciona baseado no excesso de burocracia… validacao facial varias vezes e o sistema é chato nessa execucão,Buricratico,1
543,2021-05-17 13:28:35,"Sou Jovem aprendiz, estou tentando várias vezes entrar não estou conseguindo, não tenho CNH, pois sou menor de idade, é mesmo assim ele não entra de jeito nenhum!!!!!",Péssimo!!!,1
544,2021-05-17 11:59:33,"Esse App não é inclusivo pra pessoas com mobilidade limitada. O processo de verificação facial é muito mais complicado do que deveria ser, e é simplesmente ridiculo.",Péssima acessibilidade,1
545,2021-05-17 11:24:33,Tem que melhorar para ficar ruim,Muito ruim,1
546,2021-05-16 21:30:40,"Não serve pra nada. É um sacrifício pra validar a biometria e quando consegue, não serve pra nada. Mês passado fiz todo o processo e me dizia que tinha feito as autorizações e que eu tinha nível comprovado ouro por validação facial. Mas eu nunca consegui acesso à funções do e-CAC da Receita Federal, sempre reclama que não tenho nível ouro. E hoje fui tentar de novo e meu cadastro está básico só com Validação Bronze. Que lixo isso.",Mão um aplicativo inútil e ineficiente,1
547,2021-05-16 20:48:01,"Biometria não funcia
Leitura do QR code não funciona

Impossível usar o app. Como que esse tipo de coisa passa pelo review da appstore?
Vergonhoso!!!!!",Pior de todos,1
548,2021-05-16 19:03:56,"Estou há um ano tentando abrir um MEI e não consigo. O app é péssimo! Não consigo logar porque simplesmente não funciona o reconhecimento facial. Não importa o que eu faça. Nem tem canal de comunicação direto, você tem que procurar muito pra conseguir no máximo uma mensagem pra ouvidoria. Zero transparente e muito disfuncional. Estou tendo prejuízos por não conseguir me formalizar.",Péssima usabilidade,1
549,2021-05-16 18:45:17,"Não salva e toda vez que acesso é preciso fazer todo processo de novo. Além disso, demora a captar a imagem estourando o tempo",Avaliação,1
550,2021-05-16 00:05:32,"Não consigo validar o acesso por foto, não da a opção de validar pelo Sigepe! Já estou há mais de uma semana tentando!",Não valida o acesso por foto!,1
551,2021-05-15 15:51:40,"Não faz a identificação facial de jeito nenhum. Pede data de emissão de CNH sendo que eu nunca tive CNH. Só tenho a biometria do TSE, mas não aparece essa opção. Aplicativo defeituoso!",Não faz a identificação facial!,1
552,2021-05-15 14:38:46,"Fiz todas as etapas da biometria facial para a prova de vida, varias vezes. A biometria está autorizada mas não a prova de vida.",Prova de vida com biometria facial,1
553,2021-05-15 14:16:25,O sistema apresenta erro o tempo todo. Estou tentando há dias e não consigo encaminhar a prova de vida,Prova de vida,1
554,2021-05-15 03:08:33,Varias tentativas para a biometria facial. Ate que consegui. Entrei na prova de vida. Aparece Negado. E nao da nenhuma opcao de tentar novamente,Ruim demais,1
555,2021-05-14 22:35:02,"Esse sistema ainda está muito imaturo.
O principal problema encontrado é a identificação facial, especificamente na detecção do rosto. Não é nada amistoso refazer a foto. 
Tentei realizar a “prova de vida” e o resultado foi “negado” e não há como fazer nova tentativa. Tive que entrar em contato com a minha instituição. 
No mais, a proposta é muito boa. Espero que as questões referentes a esse App sejam logo resolvidas.",Não atende ao que se destina.,1
556,2021-05-14 20:56:06,"Quem desenvolveu essa forma de se fazer a biometria, deveria ser preso, pois mais parece uma chacota, do que algo que vai dar segurança 🤮",Muito chato  e impossível de concluir,1
557,2021-05-14 20:50:21,Trava muito,Trava demais,1
558,2021-05-14 20:13:20,"A versão baixada em 14/5/2021 está apresentando falha na última etapa, que seria fazer uma foto. Apesar de ser possível realizar a mesma, após um tempo processando retorna erro, ora que a biometria ou arquivo é inválido ou outro erro genérico.

Além disso, a usabilidade para o fim de prova de vida de idosos deixa bastante a desejar, não sendo intuitivo.

Assim, existe a previsão de alguma versão que ao menos trate o erro na etapa final, envio da foto?",Nova versão do app,1
559,2021-05-14 18:01:23,"Perde-se horas em vão tentando-se fazer a validaçao facial. Vira-se pra esquerda, direita, milhões de vezes...",Validacao facial,1
560,2021-05-14 08:18:53,"Difícil 
é demorado o reconhecimento facial: 

tive que tentar mais de 08 vezes!",Difícil é demorado o reconhecimento facial: tive que tentar mais de 08 vezes!,1
561,2021-05-14 02:54:39,"Na hora do cadastro da fatos e biometria no próprio aplicativo notifica erro, espero que resolva isso.",BIOMETRIA FACIAL NÃO FUNCIONA DO APLICATIVO.,1
562,2021-05-14 02:38:17,"A biometria simplesmente não reconhece, toda vez da dados inválidos, e não tem outra maneira de acessar alguns serviços se n for pelo aplicativo, horrível.",Biometria não reconhece,1
563,2021-05-14 00:10:42,Perdi muito tempo para fazer o procedimento devido ao curto tempo e a lentidão do aplicativo.,Dificultoso realizar o reconhecimento facial,1
564,2021-05-13 20:21:49,Já tentei mais de 30 vezes fazer a validação facial e sempre da erro! Ou na hora de fazer os movimentos requeridos que ele não reconhece ou ao tirar a fotografia no final. Péssimo,Validação facial IMPOSSÍVEL,1
565,2021-05-13 20:19:30,Constantemente o app fecha e apresenta erros de validação,Erros e fechamento de app,1
566,2021-05-13 19:57:46,"Essa parte de validação facial não funciona de modo nenhum. A vontade que tenho é de usar adjetivos de baixo calão para descrever esse aplicativo, mas não pretendo ser tão baixa quanto esse aplicativo! Por favor, só estamos querendo cumprir nossas obrigações de cidadão e agir conforme a lei e  mesmo assim precisamos implorar por isso...",Sem palavras,1
567,2021-05-13 18:48:53,"Aplicativo horrível, não funciona absolutamente nada.",Péssimo,1
568,2021-05-13 18:25:12,"Autenticação facial MUITO RUIM 
Esse aplicativo não deve ser usado
Vocês tem muitas informações de nosso cadastro eleitor e cnh 
Podem pedir para validar
A de banco Bradesco não funciona
Resumo 
Perdi muito tempo d trabalho para poder me cadastrar aqui. Isso é inadmissível.
Tem que ser fácil

F M L",Autenticação,1
569,2021-05-13 03:55:45,"O app pede pra eu digitar a data de emissão da minha CNH pra acessá-lo, mas eu nunca tirei minha CNH! Só quem tem CNH pode usar o app entao??",Não faz sentido,1
570,2021-05-13 02:50:14,"Para a validação facial só aparece a opção CNH. E quem não tem CNH, como faz? Cadê a opção de fazer o procedimento pelo título de eleitor?",Cadê a opção de fazer o procedimento pelo título de eleitor?,1
571,2021-05-13 02:06:20,"Como que esse aplicativo tem 4,7 de classificação?? É simplesmente impossível tirar essas fotos, o aplicativo não reconhece",Péssimo,1
572,2021-05-12 23:34:21,Não consigo concluir a prova de vida nunca. Sempre acaba o tempo sem concluir mesmo fazendo tudo certinho.,Péssimo,1
573,2021-05-12 17:20:20,Não consigo avançar na foto sempre da erro!,Bug na foto,1
574,2021-05-12 14:46:44,Difícil captação,Difícil inteiração,1
575,2021-05-11 21:27:01,"Estou tentando cadastrar minha mãe no aplicativo e quando pede pra fazer a validação está pedindo cnh sendo que ela nem possui cnh, não consigo acessar o aplicativo nem finalizar nada alguém me dá um suporte um número pra contato qualquer coisa, um aplicativo que em vez de ajudar só piora",Não tem suporte nenhum,1
576,2021-05-11 19:18:20,"Lento, trava, confuso. Um idoso nao consegue operar este app",Pessimo,1
577,2021-05-11 18:10:13,Já estou tonta de tanto girar o pescoço para esquerda e para direita e esse trem não funciona,Não funciona a validação,1
578,2021-05-11 17:55:47,"Péssimo aplicativo, não funciona, terminei a parte do celular e a parte do computador se perdeu. Sinceramente não tem condições de fazer funcionar!!",Muriloo,1
579,2021-05-11 15:59:36,Burocratico e dificil para os menos instruidos....como tudo que é serviço publico nesse país.,Burocratico,1
580,2021-05-11 15:32:43,"Aplicativo não funciona, comecei meu cadastro e na hora da foto o app não tira a foto. Péssimo aplicativo devem corrigir está falha logo para população.",Não tira a foto,1
581,2021-05-11 10:44:12,A indicação biométrica só dá erro. Não consigo passar dessa parte.,Erro,1
582,2021-05-11 00:48:19,Sem brincadeira..... quase umas 500 vezes para conseguir!,Reconhecimento facial,1
583,2021-05-10 18:50:33,Estou a séculos tentando tirar a foto e parece impossível. Qual a base de dados ? Uma imagem minha de 5 ou 6 anos atrás ? Feições faciais não mudam mas ele insiste que não sou eu. E não consigo usar o App.,Erro constante de biometria facial,1
584,2021-05-10 18:38:09,"Não consegui fazer a validação fotográfica,já venho tentando desde o mês passado .É uma falta de respeito dos senhores com os aposentados.Vê se vcs fazem um programa que preste, já que querem inovar.",Ruim,1
585,2021-05-10 17:38:01,Fica pedindo CNH pra cadastrar mas eu não tenho CNH e não tem nem opção de dizer q não tenho,Não consigo cadastrar,1
586,2021-05-10 14:24:33,"Não consigo fazer o login de jeito nenhum! Criei a senha, cadastrei e-mail mas vai para uma rotina de reconhecimento facial que não completa nunca! Quero ver quando desativar o aplicativo antigo como vou ter acesso às minhas informações!",Palhaçada,1
587,2021-05-10 12:44:39,"Vc não consegue acessar nada pq o reconhecimento facial não funciona!
Como lançam um app que não foi testado?",Não funciona,1
588,2021-05-09 23:14:27,"Tentei fazer o cadastro do reconhecimento facial várias vezes com dois celulares diferentes, sem sucesso.",Não consegui fazer o cadastro,1
589,2021-05-08 21:20:51,Está exigindo que eu me cadastre via CNH ou TSE. Mas eu não tenho CNH e a base de dados do TSE não cadastrou minha biometria. Como fazer? Acessar pelo site pois o app não funciona. Péssimo como esperado.,Péssimo se pudesse nem dava estrela,1
590,2021-05-08 18:24:55,Péssimo para pessoas com idade!,App difícil,1
591,2021-05-07 17:34:33,Não consigo passar da etapa de cadastro do rosto q o app simplesmente fecha.,Não consigo nem acessar,1
592,2021-05-07 17:26:07,A biometria não funciona e como não assino o pacote de mensagens do Banco do Brasil ele não permite alinhar os cadastros.,Não funciona,1
593,2021-05-07 17:04:22,Reconhecimento facial é muito ruim! Tempo curto p/ fazer todos os procedimentos que pedem! Não levam em consideração que as pessoas que usam óculos tem dificuldade p/ enxergar e fazer tudo o que pedem… Precisa melhorar MUITO ainda…,Reconhecimento facial é uma #*&@,1
594,2021-05-07 00:17:38,Horrível,Horrível!,1
595,2021-05-06 23:53:24,"Esse aplicativo é horrível, tentei milhões de vezes fazer a biometria e não consegui concluir. Tinha que ser esse desgoverno!",Biometria não funciona,1
596,2021-05-06 17:00:07,"A autenticação de 2 fatores por SMS não funciona. Celular correto, de conta e o SMS não chega. Não tem local de suporte técnico que ajude com nada. Sem acesso a nada relacionado com o governo. Ninguém resolve o problema!",Erro autenticação 2 fatores SMS,1
597,2021-05-06 16:45:12,"Nada funciona, faz uma semana que tento. Parabéns desenvolvedores, conseguiram replicar a ineficiência do governo neste app que não funciona, não aceita biometria facial e não deixa recuperar senha.","Horrível, não funciona",1
598,2021-05-06 01:12:41,Trava e fecha no reconhecimento facial no iPhone 6S,Trava e fecha,1
599,2021-05-05 20:58:05,"Não é mal feito, faz o que se propõe: dificultar a vida de quem trabalhou anos pelo país, impossível alguém não adepto à tecnologia fazer essa validação.",Validação facial,1
600,2021-05-05 17:16:20,"Terrivel acertar o reconhecimento facial. Tentei varias vezes, por dias tentando sem êxito. Ninguém nem nenhuma forma para tirar dúvidas. Sugiro movimentos bem lento na hora de virar o rosto e deixar o celular completamente imóvel. Terrível isso",Reconhecimento facial terrível de fazer,1
601,2021-05-05 16:07:52,"Não entendo como o governo federal pretende que o cidadão interactúe com um aplicativo tão imperfeito, difícil de utilizar, nada prático ou interativo…
Uma coleção de erros, muitas dificuldades para completar as etapas do procedimento e as explicações não são nada claras ou objetivas.
Creio que há muito a melhorar aqui para que possa vir a funcionar.",Muito que melhorar,1
602,2021-05-05 14:58:53,Sistema de validação biométrica mais mal feito que já vi.,Desisto,1
603,2021-05-05 13:13:53,Um péssimo aplicativo. Os idosos não conseguem fazer as manobras na velocidade que o aplicativo exige. Para acamados é impossível conseguir.,Impossível para idosos,1
604,2021-05-05 01:21:55,Quem tem problemas de visão e precisa de óculos e tem a foto sem os óculos sofre muito para conseguir o reconhecimento facial. TERRÍVEL!!!!,reconhecimento facial complicado,1
605,2021-05-04 21:53:50,Levei mais de 5h para conseguir que a minha fotografia fosse validada! Os certificados de acessibilidade tbm muito complexos.,Muita dificuldade na validação facial!,1
606,2021-05-04 20:47:06,Reconhecimento péssimo,Não reconhece,1
607,2021-05-04 20:41:59,Eu tinha feito todo o processo de cadastramento. Tudo se apagou sozinho e não consigo fazer a validação facial. Roubaram a minha identidade?,Apaga informações do nada,1
608,2021-05-04 20:06:20,Impossível cadastrar a biometria. Não sei como lançam um aplicativo tão ruim. Parece que nem testaram antes.,App Tabajara,1
609,2021-05-04 19:59:09,"Se esquecer dia senha é impossível recuperá-lá, nada irá funcionar, tentei por e-eleitor, certificado digital, e-mail, banco credenciado, tudo deu erro. 
Triste obrigarem a usar esse aplicativo.",Nunca esqueça a senha,1
610,2021-05-04 13:46:29,"Tenho pena do idoso que não sabe mexer com tecnologia e não tem suporte de alguém.
O sistema afirma erroneamente que você já está cadastrado na primeira tentativa de fazer o cadastro no aplicativo. Daí em frente é uma maratona para entender como resolver o problema porque ele é gerado mas a solução não está coligada. Se você chegar neste ponto de conseguir refazer a senha e conseguir tentar a cadastrar a biometria, o sistema efetua comandos, tipo olhe para frente, agora pisque o olho, sorria, olhe para direita e depois para a esquerda, na tentativa de reconhecer/gravar o rosto da pessoa, com um temporizador para a tarefa. 
Sinceramente não pensaram nos idosos ao agregar tecnologia avançada, com um sistema pouco amigável, um suporte lastimável e com soluções para os problemas que são desagregadas do app. 
Acredito na ideia, mas a forma de aplicação é sofrível e precisa de urgente aprimoramento.",Sofrível e desorganizado,1
611,2021-05-04 01:48:01,Excelente!,Excelente!,1
612,2021-05-03 22:02:42,Esse aplicativo é péssimo! Duas horas tentando fazer meu cadastro e não consigo!,Biometria Inválida,1
613,2021-05-03 19:50:15,"Aplicativo muito complicado. Toda vez que o acesso , me pede a data de emissão da última CNH e uma foto para validação ( que você fica, no mínimo, 15 minutos para tirar ). Os 0800 não funcionam , pois é um jogo de empurra-empurra e ninguém resolve nada. Como desativar esta exigência de foto e informação da CNH, acessando o App apenas com a senha ?",Por um aplicativo mais prático,1
614,2021-05-03 17:30:19,Só consegui cadastrar a foto depois de umas 50x tentando! Depois sai da minha conta e quando fui entrar de novo vi que tinha que passar por isso tudo de novo.,Demora no cadastramento,1
615,2021-05-03 16:43:37,"Horrível para se cadastrar 
Faço todas as etapas certinho no fim da erro na validação biometria",Péssimo,1
616,2021-05-03 16:19:46,Péssimo sistema. Não funciona. A gente tenta várias vezes e nada. Muito ruim.,Validação facial,1
617,2021-05-01 00:26:41,"Mesmo tendo cadastro regular com senha e etc, após a página de login sempre surge erro sem especificar motivo para isso. Leva crer que seja falha na elaboração do app (assim como tudo desse DESgoverno).",Inútil,1
618,2021-04-30 15:13:21,"De vão mudar, que seja para melhor..
Diferente do que estão fazendo..
Deveriam simplificar a vida dos funcionários, não nos matar de estress com um app ruim desse",Muito ruim,1
619,2021-04-30 13:34:39,Mesmo problema que 99% das reclamções: BIOMETRIA NÃO FUNCIONA!!,Biometria horrível,1
620,2021-04-30 02:00:12,Simplesmente não consigo passar dessa fase e consequentemente não finaliza o cadastro. Já tentei de todas as formas e sempre informa que a biometria é inválida.,Impossível finalizar a biometria Facial,1
621,2021-04-30 01:32:04,"Simplesmente não funciona, e não dá nenhuma opção pra corrigir o problema. Estou tentando fazer a validação facial há mais de um mês, para fazer o IRPF pre-preenchido.",Biometria não funciona,1
622,2021-04-29 23:49:33,Entro com meu CPF e senha e pede para colocar dados de minha CNH. Acontece que eu nunca tirei carteira de motorista! E não tem como entrar sem colocar a data da primeira CNH. Só poderia ser algo do Governo mesmo. Gastam horrores com desenvolvimento de App que não funciona.,Pede CNH,1
623,2021-04-29 15:36:39,"Impossível de acessar! O App nao válida o reconhecimento facial, mesmo seguindo todas as regras",Validação facial,1
624,2021-04-29 13:12:55,Validação facial simplesmente não funciona. App simplesmente horrível.,Péssimo,1
625,2021-04-29 01:17:31,Há falha ao realizar a biometria facial. Tive que fazer por quase 50 vezes para conseguir. Além disso a foto ficou horrorosa. Pois o aplicativo é falho. Vocês terão de melhorar essa função.,Biometria facial horrível,1
626,2021-04-28 20:55:42,Muito ruim para redefinir a senha,Meu gov,1
627,2021-04-28 20:03:35,Horrível corrijam,Não funciona,1
628,2021-04-28 17:50:16,Não funciona. Aff,Bem brasileiro o app,1
629,2021-04-28 16:28:31,Já tentei várias e várias vezes mas não consigo finalizar esse cadastro facial. Tá péssimo.,Biometria facial não funciona,1
630,2021-04-28 15:51:18,"Embora seja um item muito útil, a autenticação em dois fatores não funciona bem. Depois de ativado, é preciso informar o código gerado pelo aplicativo. Pois bem, precisei logar no aplicativo e ele pede o código que está dentro do aplicativo. Agora não acesso nada pois o aplicativo precisa do código gerado por ele mesmo.",Não ativem autenticação em 2 fatores,1
631,2021-04-28 14:36:39,"Chega a ser irritante usar esse aplicativo, toda vez que entra pede pra atualizar a biometria é só da erro nunca funciona e olhe
que estou usando um celular topo linha com câmera top, imagina que tem um aparelho mais simples, nunca vai conseguir entrar nesse aplicativo. Precisa melhorar muito pra ser ruim.",Biometria não funciona,1
632,2021-04-28 14:18:54,Simplesmente não funciona. Vai todas as etapas até o final e depois diz que não conseguiu. Testaram com um total de 0 pessoas antes de lançar.,Biometria facial não funciona,1
633,2021-04-28 11:38:34,"No momento de realizar a biometria o sistema funciona mal, tendo que refazer o procedimento diversas vezes até que seja aceito.",Biometria,1
634,2021-04-27 22:47:12,"Não funciona fica mandando a gente ficar tipo um palhaço virando o rosto de um lado para o outro, nunca vi isso! Pra no final dizer que não foi possível fazer o reconhecimento, quem desenvolve essas coisas?",Horrível,1
635,2021-04-27 16:32:19,Não identifica por biometria,Biometria ruim,1
636,2021-04-27 14:49:23,"O app já funcionou no passado, mas não mais. Tenho tentado fazer o reconhecimento facial várias vezes nos últimos dias, inclusive entrando com certificado digital em nuvem emitido pelo Serpro. Sempre ocorre falha.",Não funciona,1
637,2021-04-25 15:09:16,Fico me perguntando qual seria o objetivo de um app do governo federal ter acesso as suas fotos?,Por que acesso as fotos?,1
638,2021-04-23 18:38:23,"Com certeza é o melhor aplicativo para ocupar espaço do seu celular, de resto não faz nada! Nem acessar a conta eu consegui, aparece uma página em branco ao tentar que nao carrega.",Melhor aplicativo!,1
639,2021-04-23 10:33:50,"Não consigo acessar minha conta do meu gov.br em nenhum dos aplicativos, seja meu inss, conecte sus, nada, pq a verificação em duas etapas dá somente a opção de receber SMS, e esse nunca chega. Não há um canal para contato, nem suporte, nada. Absurdo.",SMS nunca chega,1
640,2021-04-22 03:46:28,"Cadastrar outra conta. Preciso fazer minha prova de vida, e nada funciona. Já tentei 22 vezes, e tá tudo travado. 
Como vou fazer! Só tem esse aplicativo é não funciona ! Suporte, por favor me ajudem a resolver essa situação !!!!
. não sei mais como proceder. Já tentei de tudo!","Não consigo Pelo amor de Deus , me ajudem. Na consigo acessar minha conta. Não consig",1
641,2021-04-21 17:32:03,Tinha que ser fácil de fazer péssimo serviço,Horrível pouco segundo,1
642,2021-04-20 19:06:53,Não consigo concluir o cadastro.,Péssimo,1
643,2021-04-20 18:21:24,"Complexo, burocrático, lento, confuso...",Um lixo,1
644,2021-04-20 16:44:45,"Após ficar horas tentando a validação facial, quando fui cadastrar, simplesmente diz que no nome não pode conter números. Não digitei número no meu nome. Simplesmente não reconhece. Achei péssimo, horrível. Porcaria!!!!!","Péssimo, não reconhece o nome",1
645,2021-04-19 18:00:39,Não manda o e-mail para que posso alterar a senha,Nao manda o e-mail de verificação,1
646,2021-04-19 15:42:55,"Já tentei varias vezes fazer a prova de vida de minha avó com o tempo curto e detector facial mal feito, não funciona ja tentei mais de 7 vezes!!! Corrijam isso!!!",HORRÍVEL,1
647,2021-04-19 15:20:32,Tive que tentar umas 15 vezes ate descobrir que tinha que omitir o cabelo ou ele nao aceitava ao comparar com um documento de 3 anos atras.,Reconhecimento facil horrivel,1
648,2021-04-19 12:06:30,O aplicativo não funciona!,Não Funciona,1
649,2021-04-18 22:05:28,"Já tentei 280 vezes e não conseguir fazer a validação facial. Já tentei com a câmara traseira, com a câmara frontal, com diversas claridades; dia ou noite. O programa simplesmente trava ou fecha antes de terminar o tempo da validação facial. Não entendo o porque colocarem um aplicativo que não funciona. Porque não usam a biometria do Título de eleitor, já que tem fotografia e biometria digital, ao invés de fazerem as pessoas perderem o tempo tentando um programa que não funciona?Nem uma estrela vocês merecem, porém, obrigatoriamente terei que marcar uma para que seja publicado o meu comentário.",Não funciona!,1
650,2021-04-18 20:09:35,"Estou a uma semana tentando recuperar a senha para a conta da minha mãe, pois fizeram o cadastro dela e tem um e-mail que não reconhecemos cadastrado, não tem outra forma de recuperar a senha a não ser pela biometria do cadastro dela do e-titulo, precisamos acessar o app e o msm só dá erro... não consegue acessar a área remota e pede para tentar mais tarde, mas esse mais tarde nunca chega.",Péssimo,1
651,2021-04-17 13:45:55,"O aplicativo trava o tempo todo, não reconhece o rosto, estou cansada de virar a cabeça de um lado para o outro e ele não reconhecer, não consigo nem entrar na minha conta",Péssimo,1
652,2021-04-16 20:24:51,Aplicativo de manuseio complicado.,Avaliação,1
653,2021-04-16 16:59:00,Muito confuso,Muito confuso,1
654,2021-04-16 16:39:06,Leitor de face não reconhece a face. Como virar o rosto para lateral e ao mesmo tempo centralizar???,Leitor de fácil ruim,1
655,2021-04-15 12:09:58,"Já cansei nada pra recuperação do acesso da certo, aplicativo mostra que já tenho cadastro e nunca fiz nada. 

uma falta de respeito com quem precisa utilizar e não tem nenhum lugar para ser atendido pessoalmente. 

LIXO!",Péssimo !,1
656,2021-04-15 03:01:11,O reconhecimento facial funcionou muito mal. Precisei realizar o processo várias vezes até que fosse reconhecido. Péssima experiência!,Travadíssimo,1
657,2021-04-15 02:37:41,O tempo deveria ser maior ou não ter tempo cronometrado umas que o processo de execução é péssimo. Tive que fazer esta operação 12 vezes.,Avaliação,1
658,2021-04-14 20:47:49,"Troquei meu aparelho e não consigo mais entrar! Coloco senha e o app pede o código enviado ap celular, só que eu nunca recebo este código! Eu troquei de aparelho e não de número! Não existe outro jeito, não há um telefone de suporte! Nada que me faça recuperar meu acesso!!!",Lixo de aplicativo!,1
659,2021-04-14 14:17:12,O reconhecimento facial não funciona; faz-se tudo certo e no final está errado. Podia pelo menos pegar os dados de outro aplicativo como o do tse que já está com a biometria oficial cadastrada.,Para ficar ruim tem que melhorar muito.,1
660,2021-04-12 23:31:18,Palhaçada isso,É fazer a gente de palhaço!,1
661,2021-04-12 22:10:52,"Necessário fazer melhorias, mas esse é o caminho para a modernização.",Terrível a validação facial!,1
662,2021-04-12 19:10:45,Simplesmente o aplicativo não funciona para fazer o reconhecimento facial.,Muito ruim,1
663,2021-04-12 17:22:46,"Tentativas de biometria = 200
Sucesso = ZERO
Terrível.",Se melhorar fica muito ruim!,1
664,2021-04-12 11:49:20,"Péssimo, não funciona, cansei de tentar!",Não funciona!,1
665,2021-04-11 18:04:56,Tentei umas 10 vezes até conseguir . Software fraco pq meu celular é bom,Reconhecimento facial é muito ruim,1
666,2021-04-11 17:49:30,Demora muito para reconhecer  a face,Demora muito,1
667,2021-04-11 09:52:07,Leitura facial não funciona.,Não funciona,1
668,2021-04-10 16:02:34,Pra ficar péssimo tem que melhorar muito.,Mexe mexe,1
669,2021-04-10 00:11:29,"Não consigo alterar a foto do aplicativo apenas no computador mas não atualiza no aplicativo. Fui fazer o reconhecimento facial mas não é dito que a foto ficaria no documento. Quando habilitamos a digital, os dados coletados não ficam expostos. Gostaria de orientação para poder trocá-la.",Pouca opção,1
670,2021-04-09 23:40:45,"O App pede reconhecimento facial na hora de fazer login. Mas o reconhecimento é horrível. Ele simplesmente não funciona. Fica dando ordens de virar o rosto pra direita, pra esquerda, piscar ... mas quando vc vira o rosto, pisca ou as outras coisas, ele não reconhece. 
Por isso eu simplesmente não consigo fazer login.",Reconhecimento facial não funciona e não tem nenhuma outra opção de login,1
671,2021-04-09 14:38:54,Não reconhece quando faço o reconhecimento facial. Não consigo acessar.,Péssimo,1
672,2021-04-08 15:29:08,"Já tentei diversas vezes realizar a validação facial, mas não consigo. Já segui todas as orientações possíveis e nada. 
Terminei desistindo.",Validação facial não funciona,1
673,2021-04-07 13:26:34,Toda vez que se acessa tem que fazer novo registro e leitura do reconhecimento facial. Quando o App podia só fazer o reconhecimento facial!!!,Pouco prático.,1
674,2021-04-07 12:48:57,Pior app de todos os tempos! Preciso cadastrar pra pegar uns documentos do benefício que recebi e não consigo acessar! Fala q já tenho cadastro mas eu não consigo nem alterar a senha pra ter acesso,Horrível,1
